#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,engagement_count,engagement_rate,download_rate
7715,claim,1339092245,34,someone read a report claiming that one-third of the world’s airports are located in the u.s.,not verified,active,778877.0,463823.0,117403.0,6173.0,1841.0,583067.0,0.7485995863274946,0.007925513271029958
7716,claim,5889686459,21,"someone read a report claiming that london, england has the world's oldest subway system",not verified,active,620155.0,41001.0,3626.0,304.0,136.0,44763.0,0.07218034201127138,0.000490200030637502
7717,claim,8016961075,35,"someone read a report claiming that a common garden snail has over 12,000 teeth",not verified,banned,495254.0,196426.0,36936.0,3571.0,190.0,233552.0,0.4715802396346117,0.00721044151082071
7718,claim,9983449561,52,someone read a report claiming that adult cats only meow to humans,not verified,banned,837794.0,497308.0,119503.0,1589.0,463.0,617274.0,0.7367849375860892,0.0018966476245950675
7719,claim,6656998292,50,someone read a report claiming that koalas sleep up to 22 hours per day,not verified,active,644701.0,425412.0,154281.0,1638.0,189.0,579882.0,0.8994588188943402,0.00254071267145545
7720,claim,6343888695,55,someone read a report claiming that the hummingbird is the only bird that can fly backwards,not verified,banned,697866.0,95971.0,37513.0,596.0,348.0,133832.0,0.19177320574436926,0.0008540321494384308
7721,claim,9667732766,37,someone read a report claiming that mercury & venus are the only 2 planets in our solar system that have no moons,not verified,active,365648.0,106846.0,6864.0,1459.0,559.0,114269.0,0.31251093948278125,0.003990176344462434
7722,claim,3919628410,6,someone read a report claiming that the volcano olympus mons on mars is over 3 times taller than mount everest,not verified,active,875450.0,512739.0,115388.0,11825.0,1276.0,629403.0,0.7189479696156262,0.013507339082757438
7723,claim,9652653358,59,someone read a report claiming that halley’s comet won’t be seen again until 2061,not verified,active,869766.0,238014.0,89680.0,1076.0,165.0,327859.0,0.3769508120574959,0.0012371143502965165
7724,claim,2919206190,56,someone read a report claiming that a day on mars is about the same length as on earth,not verified,active,804439.0,273095.0,4204.0,5303.0,1848.0,279147.0,0.3470082877632735,0.006592171687349818
7725,claim,1891549508,54,someone read a report claiming that the sun takes over one earth month to make a full rotation,not verified,active,434978.0,257335.0,40986.0,5939.0,3145.0,301466.0,0.6930603386837955,0.013653564088298719
7726,claim,6385274968,47,someone read a report claiming that mars has running water,not verified,under review,65212.0,39496.0,10676.0,648.0,143.0,50315.0,0.7715604489971171,0.00993682144390603
7727,claim,2642556935,38,someone read a report claiming that there is a world championship for throwing mobile phones,not verified,active,695232.0,116744.0,2942.0,1249.0,770.0,120456.0,0.17326014913007456,0.0017965225996501887
7728,claim,6049150419,21,someone read a report claiming that it is illegal to waste food in french supermarkets,not verified,banned,806342.0,310415.0,98988.0,4995.0,1610.0,411013.0,0.5097254018766231,0.006194641975737342
7729,claim,4230814820,7,"someone read a report claiming that through the seasons, a reindeer’s eyes will change color",not verified,active,140909.0,36055.0,13346.0,240.0,94.0,49495.0,0.3512550653258486,0.0017032269053076808
7730,claim,4322928591,26,someone read a report claiming that canned pumpkins do not contain actual pumpkins,not verified,banned,830323.0,59703.0,11456.0,319.0,180.0,71339.0,0.0859171671747019,0.0003841878401537715
7731,claim,9571517854,25,someone read a report claiming that take out restaurants have been found in the remains of pompeii,not verified,active,501453.0,99752.0,10697.0,1949.0,1245.0,111694.0,0.22274071548081276,0.0038867052345882866
7732,claim,6244057724,13,someone read a report claiming that dogs can understand up to 250 hand gestures and words,not verified,active,128049.0,1435.0,215.0,6.0,0.0,1650.0,0.012885692195956236,4.685706253074995e-05
7733,claim,4958339539,21,someone read a report claiming that captive ravens can speak better than parrots,not verified,active,691136.0,144381.0,17285.0,1815.0,600.0,162266.0,0.23478157699787017,0.0026261112140012963
7734,claim,8945549493,21,someone read a report claiming that chihuahuas have the largest brain among dogs,not verified,active,482315.0,182573.0,58560.0,1426.0,69.0,241202.0,0.5000922633548615,0.0029565740232006055
7735,claim,8897920291,37,someone read a report claiming that a crocodile cannot stick its tongue out,not verified,active,393419.0,102149.0,22934.0,1838.0,657.0,125740.0,0.31960835648507063,0.004671863839824716
7736,claim,3396958597,33,someone read a report claiming that sneezing while traveling at 60 mph makes you close your eyes for 50 feet,not verified,active,600124.0,37750.0,11971.0,470.0,208.0,49929.0,0.08319780578680407,0.0007831714778945685
7737,claim,8878729881,22,someone read a report claiming that people don’t sneeze in their sleep,not verified,active,730826.0,189253.0,7560.0,232.0,57.0,196870.0,0.26938012604915534,0.0003174490234337585
7738,claim,5273077758,6,someone read a report claiming that butterflies taste with their feet,not verified,banned,823509.0,205544.0,23399.0,5005.0,2424.0,231367.0,0.2809526064681746,0.006077650638912265
7739,claim,1739494504,23,someone read a report claiming that the eiffel tower leans away from the sun,not verified,active,427187.0,192073.0,62831.0,2067.0,215.0,255119.0,0.5972068438412218,0.004838630389033374
7740,claim,3724289535,7,someone read a report claiming that ancient egyptians slept on pillows made of stone,not verified,under review,961716.0,421077.0,10337.0,6433.0,339.0,431753.0,0.4489402276763618,0.006689084927359012
7741,claim,4953922401,27,someone read a report claiming that the tallest tower of cupcakes ever made was over 35 feet,not verified,banned,776573.0,433912.0,160448.0,3915.0,932.0,595292.0,0.7665628344019172,0.005041380527007764
7742,claim,4372623501,22,someone read a report claiming that armadillos have bulletproof shells,not verified,under review,910449.0,32941.0,6058.0,199.0,11.0,39010.0,0.042846990880323885,0.00021857347308855302
7743,claim,5691444692,58,someone read a report claiming that the continental tectonic plates move at the same rate that fingernails grow,not verified,active,784589.0,335364.0,132498.0,2975.0,296.0,468158.0,0.596692026016169,0.0037917941750394155
7744,claim,6010270099,32,someone read a report claiming that humans are more likely to have a weird or scary dream when sleeping on their stomach,not verified,active,350879.0,129456.0,3933.0,546.0,35.0,133424.0,0.3802564416793254,0.0015560919861262715
7745,claim,3498423944,36,someone read a report claiming that one strand of hair can hold up to 3 ounces of weight,not verified,active,151322.0,31307.0,7029.0,524.0,309.0,38645.0,0.25538256168964196,0.0034628143957917555
7746,claim,4794300020,58,someone read a report claiming that bottled water has an expiration date,not verified,under review,873824.0,461537.0,55574.0,10805.0,4126.0,521237.0,0.5965011260848867,0.012365190244259713
7747,claim,7257122297,24,someone read a report claiming that driving south from detroit will lead to canada,not verified,active,5430.0,1829.0,299.0,21.0,4.0,2132.0,0.39263351749539593,0.0038674033149171273
7748,claim,3249274836,47,someone read a report claiming that more people speak english as their second language than those who use it as their primary language,not verified,active,827961.0,439073.0,24608.0,7156.0,4650.0,468331.0,0.5656437924008498,0.008642919171313625
7749,claim,7924559733,35,someone read a report claiming that bananas get their curved shape by growing towards the sun,not verified,under review,504204.0,14729.0,5329.0,163.0,32.0,20090.0,0.03984498337974312,0.00032328184623684066
7750,claim,5700090875,52,someone read a report claiming that the average american spends time totalling 2.5 days annually looking for lost items,not verified,active,122771.0,71819.0,12072.0,1556.0,138.0,84029.0,0.6844368784159125,0.012674002818255125
7751,claim,6334303037,55,someone read a report claiming that sloths can hold their breaths longer than dolphins,not verified,active,583198.0,156629.0,38901.0,720.0,347.0,195877.0,0.3358670640159946,0.0012345721350210392
7752,claim,3087996636,52,someone read a report claiming that the roar of a lion can be heard up to 5 miles away,not verified,active,316847.0,22970.0,6774.0,265.0,90.0,29834.0,0.09415901050033612,0.0008363658169400373
7753,claim,2251990759,13,someone read a report claiming that honeybees can recognize human faces,not verified,active,315102.0,37288.0,7425.0,671.0,393.0,45106.0,0.14314729833514228,0.002129469187755076
7754,claim,1527249631,54,"someone read a report claiming that the largest prime number has 17,425,170 digits",not verified,active,777817.0,435094.0,125779.0,4870.0,815.0,561688.0,0.7221338695348649,0.0062611128324528776
7755,claim,6776296918,10,"someone read a report claiming that there are over 6,000 species of grass",not verified,active,874953.0,491415.0,69537.0,9778.0,5807.0,566759.0,0.6477593653601965,0.011175457424570235
7756,claim,3127737373,35,someone read a report claiming that a giant tortoise that was believed to be extinct was found in the galapagos islands,not verified,under review,312854.0,77615.0,28056.0,1246.0,279.0,105950.0,0.3386563700639915,0.003982688410568508
7757,claim,7767232096,50,"someone read a report claiming that every three seconds, there is a birth taking place somewhere in the world",not verified,active,939926.0,18864.0,568.0,320.0,47.0,19479.0,0.020723971887148564,0.00034045233348157193
7758,claim,3253790159,36,someone read a report claiming that china is the world’s largest silk producer,not verified,under review,903255.0,388037.0,59832.0,1262.0,727.0,448596.0,0.49664380490559146,0.0013971691272121384
7759,claim,6708937793,37,someone read a report claiming that redwoods are the tallest trees,not verified,active,248556.0,6793.0,795.0,145.0,62.0,7650.0,0.030777772413460146,0.0005833695424773492
7760,claim,8119742279,42,someone located a report mentioning that we will all fly with individual jetpacks by 2032,not verified,active,411788.0,184261.0,13526.0,470.0,298.0,198085.0,0.48103635851457544,0.001141364002836411
7761,claim,7858730015,58,someone located a report mentioning that making emotional facial expressions can prompt humans to have those emotions,not verified,active,895132.0,480609.0,20535.0,8895.0,2477.0,503621.0,0.5626220490385776,0.009937081905238556
7762,claim,4688538205,12,someone located a report mentioning that new elements have been discovered outside the periodic table,not verified,banned,927298.0,92220.0,17786.0,865.0,384.0,110390.0,0.11904479466147884,0.000932817713399576
7763,claim,2266542102,54,someone located a report mentioning that earth days are getting longer over time due to orbital expansion,not verified,active,860709.0,53526.0,17519.0,741.0,87.0,71132.0,0.08264349507208592,0.000860918150036772
7764,claim,1916336569,19,someone located a report mentioning that dubai is an island created by humans,not verified,active,974914.0,223231.0,60961.0,5180.0,795.0,284987.0,0.29232014311005894,0.005313289172173136
7765,claim,5827916211,57,someone located a report mentioning that yellowstone national park is home to a supervolcano,not verified,active,39877.0,12137.0,716.0,14.0,9.0,12862.0,0.3225418160844597,0.00035107956967675604
7766,claim,4679641387,11,someone located a report mentioning that the most productive work day of the week is tuesday,not verified,active,697063.0,331445.0,58571.0,1557.0,298.0,390314.0,0.559940780101655,0.002233657502980362
7767,claim,1675131339,59,someone located a report mentioning that seventy percent of small businesses are owned and operated by a single person.,not verified,active,281480.0,76351.0,5132.0,81.0,22.0,81505.0,0.28955876083558335,0.00028776467244564445
7768,claim,6493141819,31,"someone located a report mentioning that the metro of st. petersburg, with an average depth of hundred meters, is the deepest metro in the world",not verified,active,245441.0,72424.0,5259.0,776.0,514.0,78197.0,0.3185979522573653,0.0031616559580510185
7769,claim,9719882703,42,someone located a report mentioning that the total number of multinational companies investing in green initiatives has increased by 35% since 2020,not verified,active,260455.0,65633.0,19486.0,592.0,133.0,85252.0,0.3273194985698105,0.0022729454224338177
7770,claim,6488808533,12,someone located a report mentioning that the average car contains over 30000 unique parts,not verified,banned,748210.0,261980.0,83776.0,2351.0,253.0,346009.0,0.46244904505419604,0.0031421659694470805
7771,claim,9332458377,47,someone located a report mentioning that the average car has more than 100 miles of code in the vehicle’s internal computer,not verified,active,388980.0,122087.0,17501.0,435.0,57.0,139645.0,0.359003033574991,0.0011183094246490822
7772,claim,9235325713,50,someone located a report mentioning that elvis presley has sold more records than the music band the beatles,not verified,active,825590.0,279335.0,68510.0,393.0,47.0,347892.0,0.4213859179495876,0.00047602320764544143
7773,claim,5126440910,14,someone located a report mentioning that the origins of the banjo instrument begin in africa,not verified,active,68187.0,8330.0,2474.0,72.0,14.0,10818.0,0.15865194245237363,0.0010559197500989925
7774,claim,9986696126,37,someone located a report mentioning that vinyl record sales now surpass compact disc sales,not verified,active,714915.0,341124.0,50963.0,5578.0,1964.0,394051.0,0.5511858053055259,0.007802326150661267
7775,claim,4427667259,49,"someone located a report mentioning that the voyager spacecrafts have carried a recording of chuck berry's ""johnny b. goode"" out of our solar system",not verified,active,660737.0,361813.0,113136.0,5143.0,3199.0,478148.0,0.7236585812509364,0.007783732407902085
7776,claim,2921944511,29,someone located a report mentioning that over 60% of the world's population has access to the internet,not verified,active,741327.0,190677.0,35988.0,1218.0,752.0,227417.0,0.30677015675943275,0.001642999647928647
7777,claim,8526376646,40,someone located a report mentioning that singapore has the fastest internet connectivity in the world.,not verified,active,225873.0,11298.0,702.0,187.0,45.0,12045.0,0.05332642679735958,0.000827898863520651
7778,claim,5108799665,58,someone located a report mentioning that an average user spends 40% of their day on the internet,not verified,active,274848.0,143071.0,4970.0,519.0,68.0,148109.0,0.5388760332984049,0.0018883164512748865
7779,claim,9289042938,49,someone located a report mentioning that the world generates 2.5 quintillion bytes of data every day,not verified,active,983019.0,11944.0,2849.0,120.0,33.0,14826.0,0.015082109297989154,0.00012207292025891666
7780,claim,3780294214,26,"someone located a report mentioning that 1920 was the last time the event ""tug-of-war"" was played in the summer olympics",not verified,active,200522.0,17725.0,6198.0,252.0,95.0,24018.0,0.11977738103549736,0.0012567199609020458
7781,claim,2388380185,60,someone located a report mentioning that the longest commercial flight in history took around 30 hours,not verified,active,185164.0,26802.0,666.0,347.0,168.0,27636.0,0.14925147436866779,0.001874014387245901
7782,claim,6417803559,39,someone located a report mentioning that the busiest airport in the world is in the united states,not verified,active,668849.0,83050.0,4636.0,1601.0,207.0,87893.0,0.13140933155316073,0.002393664339783718
7783,claim,7070920956,50,someone located a report mentioning that one-third of the world’s airports are located in the u.s.,not verified,active,595884.0,218450.0,79029.0,2699.0,1799.0,299278.0,0.5022420471098402,0.004529405051989985
7784,claim,6431628362,19,"someone located a report mentioning that london, england has the world's oldest subway system",not verified,banned,795461.0,361279.0,9434.0,524.0,34.0,370747.0,0.4660781609657796,0.0006587375119584744
7785,claim,8354116690,51,"someone located a report mentioning that the city with the largest bus network in the world is jakarta, indonesia",not verified,active,617794.0,31494.0,9115.0,166.0,99.0,40708.0,0.06589251433325671,0.00026869798023289315
7786,claim,1980988227,33,someone located a report mentioning that mercury & venus are the only 2 planets in our solar system that have no moons,not verified,active,633189.0,117382.0,6333.0,2917.0,630.0,124345.0,0.19637896425869686,0.004606839348125126
7787,claim,6343550011,54,someone located a report mentioning that there are more stars in the universe than grains of sand on earth,not verified,banned,635175.0,360654.0,34730.0,4785.0,281.0,395665.0,0.622922816546621,0.007533356948872358
7788,claim,6066159783,42,someone located a report mentioning that the bent joint in the legs of the flamingo is its ankles,not verified,under review,121540.0,5417.0,291.0,26.0,5.0,5713.0,0.047005101201250614,0.00021392134276781308
7789,claim,3255799651,9,someone located a report mentioning that a double rainbow is a mirror image of the first rainbow,not verified,banned,792567.0,486430.0,138676.0,6942.0,4454.0,629560.0,0.7943303216005713,0.00875888095265132
7790,claim,8793632794,8,someone located a report mentioning that insects are attracted to light because of the moon,not verified,under review,512501.0,268513.0,6786.0,757.0,24.0,275323.0,0.5372145615325629,0.0014770702886433393
7791,claim,6941144431,23,"someone located a report mentioning that your heart beats 100,000 times a day",not verified,under review,20856.0,510.0,16.0,8.0,0.0,526.0,0.025220560030686612,0.0003835826620636747
7792,claim,3201061201,26,someone located a report mentioning that humans can’t taste food without saliva,not verified,banned,671306.0,210857.0,49388.0,4842.0,3059.0,263304.0,0.3922264958156191,0.0072128060824720765
7793,claim,7097031322,5,someone located a report mentioning that may 22nd is the least common birth date,not verified,active,877282.0,308264.0,100193.0,3798.0,2103.0,410560.0,0.46799090828262746,0.0043292806645981565
7794,claim,4500942395,29,someone located a report mentioning that penguins can jump as high as 9 feet in the air,not verified,active,455849.0,82920.0,25069.0,818.0,428.0,108417.0,0.23783533582392416,0.001794453865205364
7795,claim,4337498811,10,someone located a report mentioning that the red-billed quelea is the most common bird on earth,not verified,active,92223.0,31738.0,11525.0,672.0,84.0,43347.0,0.4700237467876777,0.007286685533977424
7796,claim,6124768499,12,someone located a report mentioning that armadillos have bulletproof shells,not verified,active,474091.0,80462.0,6245.0,937.0,578.0,87285.0,0.1841102235646743,0.0019764138108506594
7797,claim,9351143892,14,someone located a report mentioning that humans have jumped further than horses in the olympics,not verified,banned,518382.0,238410.0,43185.0,2910.0,985.0,282580.0,0.545119236393239,0.005613620843316319
7798,claim,6623931944,26,someone located a report mentioning that an espresso maker has been sent to space,not verified,active,838800.0,480834.0,103001.0,8241.0,5029.0,588864.0,0.7020314735336195,0.009824749642346208
7799,claim,6262770986,37,someone located a report mentioning that jobs in the field of agriculture are the most prevalent types of jobs in the world,not verified,active,506410.0,141252.0,51299.0,499.0,76.0,192627.0,0.3803775596848403,0.0009853675875278925
7800,claim,4811807976,33,someone located a report mentioning that humans physically cannot hum while holding your nose,not verified,active,100037.0,29455.0,3200.0,669.0,198.0,32853.0,0.3284084888591221,0.006687525615522257
7801,claim,9514014390,14,someone located a report mentioning that smelling green apples help with weight loss,not verified,under review,197114.0,38466.0,10223.0,637.0,335.0,49024.0,0.24870886897937233,0.0032316324563450593
7802,claim,6125847798,11,someone located a report mentioning that pineapples are named after pinecones,not verified,active,485920.0,139745.0,17343.0,2028.0,384.0,157472.0,0.3240698057293382,0.00417352650642081
7803,claim,8953052320,17,someone located a report mentioning that triskaidekaphobia is the fear of the number 13,not verified,under review,374387.0,149544.0,27038.0,2304.0,623.0,177205.0,0.47332038772713797,0.006154059836479365
7804,claim,5729304257,60,someone located a report mentioning that the average american spends time totalling 2.5 days annually looking for lost items,not verified,active,579545.0,322472.0,8155.0,770.0,183.0,330810.0,0.5708098594587133,0.0013286284930419552
7805,claim,6948796996,34,someone located a report mentioning that sloths can hold their breaths longer than dolphins,not verified,active,939285.0,350454.0,123971.0,5734.0,2274.0,476699.0,0.5075126292871706,0.006104643425584354
7806,claim,5792258648,9,someone located a report mentioning that the roar of a lion can be heard up to 5 miles away,not verified,active,830707.0,175298.0,19925.0,2369.0,16.0,195239.0,0.23502751270905387,0.002851787694096715
7807,claim,8867038382,23,someone located a report mentioning that baby octopuses are the size of a flea,not verified,under review,522281.0,30070.0,4956.0,715.0,285.0,35311.0,0.06760919887953037,0.0013689948514305518
7808,claim,7450513879,38,someone located a report mentioning that the dwarf planet pluto was named by an 11-year-old girl,not verified,active,283943.0,8374.0,1683.0,173.0,106.0,10163.0,0.03579239495250807,0.0006092772140887431
7809,claim,1702935433,49,someone located a report mentioning that the insect population of the world is 1 billion times more than the world population,not verified,active,926367.0,364654.0,66866.0,7831.0,3239.0,434759.0,0.46931615655566317,0.008453453113075056
7810,claim,5663356838,54,someone located a report mentioning that the human brain uses 20% of the body's oxygen,not verified,active,904712.0,79172.0,25100.0,1147.0,545.0,104817.0,0.11585675883596105,0.0012678067716577208
7811,claim,5701575677,13,someone located a report mentioning that applying an equal amount of pressure to the total surface area of an egg will prevent it from breaking,not verified,under review,70275.0,46662.0,14217.0,593.0,235.0,61114.0,0.8696406972607613,0.008438278192813946
7812,claim,7403903034,51,someone located a report mentioning that the largest living thing on earth is a tree,not verified,active,995583.0,164067.0,63139.0,2571.0,212.0,227418.0,0.2284269618906711,0.002582406489463962
7813,claim,6731072821,14,someone located a report mentioning that a giant tortoise that was believed to be extinct was found in the galapagos islands,not verified,under review,422693.0,124491.0,17723.0,2051.0,491.0,142705.0,0.337609092178011,0.004852221352139733
7814,claim,4194484091,45,someone located a report claiming that nucelear fission is now being used to produce electricity,not verified,banned,902392.0,39892.0,8089.0,260.0,15.0,47996.0,0.05318752825822924,0.00028812312165887996
7815,claim,4830855854,56,someone located a report claiming that new elements have been discovered outside the periodic table,not verified,active,209656.0,44287.0,1157.0,470.0,184.0,45628.0,0.21763269355515702,0.0022417674667073685
7816,claim,6591272449,40,someone located a report claiming that new islands are being formed by volcanoes in the sea everyday,not verified,active,269535.0,73055.0,27999.0,870.0,330.0,101384.0,0.3761441000241156,0.003227781178696644
7817,claim,3314896596,44,someone located a report claiming that canada has the most lakes in the world,not verified,active,245853.0,135153.0,23660.0,1772.0,234.0,159047.0,0.6469190939301127,0.0072075589885012585
7818,claim,7029207866,43,someone located a report claiming that 90% of goods are shipped by ocean freight,not verified,active,144147.0,39429.0,6327.0,779.0,469.0,46225.0,0.3206795840357413,0.005404205429179934
7819,claim,6450444490,26,someone located a report claiming that a modern formula 1 racing car can drive upside down in a tunnel at 120mph,not verified,banned,200731.0,63255.0,5763.0,652.0,363.0,69381.0,0.34564167966083964,0.0032481280918243817
7820,claim,3804020795,40,someone located a report claiming that it would take less than a month to get to the moon by car at 60mph,not verified,active,632617.0,10226.0,4022.0,48.0,24.0,14272.0,0.02256025367639504,7.58752926336156e-05
7821,claim,2222672544,17,someone located a report claiming that the average car contains over 30000 unique parts,not verified,active,678077.0,431312.0,103310.0,5932.0,109.0,534731.0,0.7885992298809722,0.008748269001898014
7822,claim,5865697839,40,someone located a report claiming that the average car has more than 100 miles of code in the vehicle’s internal computer,not verified,active,434981.0,147507.0,24926.0,3441.0,258.0,172691.0,0.3970081451833528,0.007910690351992386
7823,claim,6208661570,37,someone located a report claiming that the harmonica is the best selling musical instrument,not verified,under review,105313.0,16794.0,2114.0,160.0,24.0,18932.0,0.17976887943558725,0.0015192806206261336
7824,claim,3505875364,16,someone located a report claiming that over 60% of the world's population has access to the internet,not verified,active,384698.0,60046.0,18750.0,1354.0,12.0,78808.0,0.20485679676005594,0.0035196439804729943
7825,claim,9223142427,18,someone located a report claiming that it would take a 50 petabyte drive to store every written work ever created,not verified,active,322422.0,45259.0,4460.0,480.0,234.0,49953.0,0.15493049481735116,0.0014887321584755382
7826,claim,4301453782,44,someone located a report claiming that an average user spends 40% of their day on the internet,not verified,active,198328.0,89421.0,27500.0,714.0,333.0,117254.0,0.5912125368077125,0.003600096809325965
7827,claim,5238012100,34,someone located a report claiming that badminton is the fastest ball and net sport in the world,not verified,active,718298.0,200811.0,27458.0,3316.0,1639.0,229908.0,0.3200732843471651,0.0046164683738504075
7828,claim,5713602376,46,someone located a report claiming that cannonballs were the first objects thrown in international shot put events in the early 1900s,not verified,active,506928.0,64165.0,10355.0,606.0,181.0,74701.0,0.14736017738219234,0.0011954360382539532
7829,claim,5948267471,50,"someone located a report claiming that starting in 1990, american basketball player michael jordan and the chicago bulls never had a three-game losing streak for eight years",not verified,banned,905967.0,28651.0,9909.0,626.0,1.0,38561.0,0.04256336047560231,0.0006909743953146196
7830,claim,5012854865,8,someone located a report claiming that the concorde was the fastest passenger jet ever,not verified,active,241755.0,129844.0,1934.0,1547.0,383.0,132161.0,0.5466732849372299,0.00639904035076834
7831,claim,6381864100,47,"someone located a report claiming that the city with the largest bus network in the world is jakarta, indonesia",not verified,active,486549.0,214423.0,58397.0,1614.0,50.0,272870.0,0.5608273781263552,0.003317240401275103
7832,claim,3499225918,17,someone located a report claiming that reindeer grow new antlers every year,not verified,active,708941.0,119621.0,16555.0,783.0,421.0,136597.0,0.19267752887757938,0.0011044642643040818
7833,claim,2700541019,16,someone located a report claiming that adult cats only meow to humans,not verified,active,466943.0,5828.0,2035.0,51.0,5.0,7868.0,0.016850022379605218,0.00010922103982713094
7834,claim,2917652896,32,someone located a report claiming that halley’s comet won’t be seen again until 2061,not verified,active,721536.0,260411.0,29165.0,3729.0,2218.0,291794.0,0.4044067101295015,0.005168141298563065
7835,claim,1873550007,43,someone located a report claiming that neptune radiates more heat than it gets from the sun,not verified,under review,930808.0,583031.0,30593.0,13315.0,7458.0,621082.0,0.6672503889094207,0.014304776065525866
7836,claim,8849539343,21,someone located a report claiming that a single day on venus takes 243 earth days,not verified,banned,725997.0,215802.0,76291.0,3312.0,1471.0,293564.0,0.4043597976300178,0.004562002322323646
7837,claim,8993666805,44,someone located a report claiming that mars has running water,not verified,active,636786.0,376453.0,87973.0,746.0,487.0,464913.0,0.7300929982757158,0.001171508167579061
7838,claim,5043344919,31,someone located a report claiming that it is illegal to waste food in french supermarkets,not verified,active,666454.0,413198.0,29942.0,4437.0,544.0,443684.0,0.6657383705402024,0.0066576237819864536
7839,claim,9470214242,37,someone located a report claiming that dogs can understand up to 250 hand gestures and words,not verified,active,263729.0,91517.0,28090.0,1211.0,178.0,119785.0,0.4541973010173322,0.0045918348001167866
7840,claim,7958551589,37,someone located a report claiming that evidence from seymour island suggest that penguins were once 6 ft tall,not verified,active,777593.0,515945.0,106024.0,3421.0,1684.0,623653.0,0.8020301108677675,0.004399473760694862
7841,claim,5215107913,59,someone located a report claiming that captive ravens can speak better than parrots,not verified,banned,5496.0,1906.0,642.0,32.0,7.0,2555.0,0.4648835516739447,0.005822416302765648
7842,claim,7336685097,58,someone located a report claiming that insects are attracted to light because of the moon,not verified,active,413674.0,108527.0,6481.0,2264.0,1244.0,116252.0,0.2810232211838308,0.0054729086188641295
7843,claim,8578239057,24,someone located a report claiming that australia has a bright pink lake,not verified,active,403308.0,180158.0,27931.0,1030.0,77.0,208166.0,0.5161464687038194,0.002553879417219594
7844,claim,3460206106,46,someone located a report claiming that humans can’t taste food without saliva,not verified,active,528196.0,200297.0,3645.0,2268.0,1124.0,205066.0,0.38823845693644027,0.004293860612348446
7845,claim,9867076075,14,someone located a report claiming that millions of trees are estimated to be planted by squirrels that forgot their buried nuts,not verified,active,633474.0,293345.0,95903.0,865.0,294.0,389542.0,0.6149297366584895,0.0013654861920141946
7846,claim,8389545242,22,someone located a report claiming that cats sleep for two-thirds of their lives,not verified,under review,454050.0,219908.0,9795.0,3111.0,1390.0,231093.0,0.5089593657086224,0.006851668318467129
7847,claim,6712421316,11,"someone located a report claiming that a single lightning bolt has enough energy to toast 100,000 slices of bread",not verified,active,591083.0,387943.0,118033.0,6352.0,2415.0,508391.0,0.8601008656990643,0.01074637572049949
7848,claim,4496414969,50,"someone located a report claiming that cows have ""best friends"" and will get stressed when separated",not verified,active,976489.0,635335.0,118110.0,5523.0,909.0,754354.0,0.7725166386922946,0.0056559776915049735
7849,claim,7428351020,18,someone located a report claiming that new zealanders have more pets per household than any other country,not verified,active,863069.0,556321.0,122481.0,4066.0,210.0,679012.0,0.7867412686587052,0.00471109494142415
7850,claim,4097966739,11,"someone located a report claiming that blue whales eat 500,000 calories in 1 mouthful on average",not verified,active,467919.0,177663.0,13389.0,3656.0,1773.0,192825.0,0.4120905541343694,0.007813318117024529
7851,claim,9707236988,40,someone located a report claiming that only one-fourth of the sahara desert is sandy,not verified,active,139306.0,90568.0,32488.0,199.0,2.0,123058.0,0.8833646791954403,0.0014285098990711096
7852,claim,1414732681,49,someone located a report claiming that an espresso maker has been sent to space,not verified,active,459819.0,212709.0,13681.0,3833.0,2295.0,228685.0,0.4973369956439382,0.008335888686635394
7853,claim,6550786109,10,someone located a report claiming that the french scrabble world champion winner doesn’t speak french,not verified,active,472526.0,161570.0,829.0,1334.0,559.0,162958.0,0.34486567934886125,0.0028231250767153555
7854,claim,2775089890,29,someone located a report claiming that buttermilk does not contain any butter,not verified,active,784150.0,247948.0,23363.0,5914.0,870.0,272181.0,0.34710323279984695,0.007541924376713639
7855,claim,6815915207,43,someone located a report claiming that outerspace partly smells like diesel fuel and barbeque,not verified,active,634092.0,195676.0,19831.0,2148.0,705.0,216212.0,0.3409789115774998,0.0033875210537272194
7856,claim,5486034094,28,someone located a report claiming that leeches were historically used to predict the weather,not verified,banned,339507.0,127979.0,25172.0,36.0,10.0,153161.0,0.45112766452532643,0.00010603610529385256
7857,claim,5086156068,54,someone located a report claiming that the most successful predator is a wild dog,not verified,active,107810.0,13422.0,4814.0,172.0,53.0,18289.0,0.16964103515443837,0.001595399313607272
7858,claim,6463925461,18,someone located a report claiming that cactus spines can be used to make hooks,not verified,under review,110085.0,17738.0,3095.0,207.0,10.0,20843.0,0.1893355134668665,0.0018803651723668074
7859,claim,4561986567,35,someone located a report claiming that more people speak english as their second language than those who use it as their primary language,not verified,banned,96075.0,26314.0,1324.0,261.0,100.0,27738.0,0.288711943793911,0.0027166276346604215
7860,claim,5078447921,48,"someone located a report claiming that in a deck of cards, the king of hearts is the only king without a mustache",not verified,active,28125.0,7720.0,2923.0,93.0,28.0,10671.0,0.3794133333333333,0.0033066666666666665
7861,claim,5602758946,24,someone located a report claiming that bananas get their curved shape by growing towards the sun,not verified,active,658897.0,39823.0,13519.0,933.0,285.0,53627.0,0.08138904866769768,0.0014160028046872272
